pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,CASEligible
847278,,bse_fo,SO,GMRAIRPORT,GMRAIRPORT26SEP105PE,PE,GMRAIRPORT24SEP26105.00PE,,532754,,,GMRAIRPORT26SEP105PE,,,5,6975,1790274599,1,2,10500,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,6975,0,3000,5,1,1,1,0,0,1,0,-1,1,0,675000,false
858276,,bse_fo,SO,KALYANKJIL,KALYANKJIL26SEP500CE,CE,KALYANKJIL24SEP26500.00CE,,543278,,,KALYANKJIL26SEP500CE,,,5,1350,1790274599,1,2,50000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,1350,0,15045,1365,1,1,1,0,0,1,0,-1,1,0,100000000,false
864990,,bse_fo,SO,WIPRO,WIPRO26OCT180PE,PE,WIPRO29OCT26180.00PE,,507685,,,WIPRO26OCT180PE,,,5,3000,1793298599,1,2,18000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,3000,0,3580,5,1,1,1,0,0,1,0,-1,1,0,60000,false
1127921,,bse_fo,SO,MANKIND,MANKIND26NOV2160PE,PE,MANKIND26NOV262160.00PE,,543904,,,MANKIND26NOV2160PE,,,5,250,1795717799,1,2,216000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,250,0,8945,205,1,1,1,0,0,1,0,-1,1,0,100000000,false
1124723,,bse_fo,SO,SOLARINDS,SOLARINDS26SEP23250CE,CE,SOLARINDS24SEP2623250.00CE,,532725,,,SOLARINDS26SEP23250CE,,,5,50,1790274599,1,2,2.325e+06,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,50,0,3300,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
885237,,bse_fo,SO,PAYTM,PAYTM26OCT1660PE,PE,PAYTM29OCT261660.00PE,,543396,,,PAYTM26OCT1660PE,,,5,725,1793298599,1,2,166000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,725,0,11195,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
887697,,bse_fo,SO,BHARTIARTL,BHARTIARTL26SEP2140CE,CE,BHARTIARTL24SEP262140.00CE,,532454,,,BHARTIARTL26SEP2140CE,,,5,475,1790274599,1,2,214000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,475,0,2035,5,1,1,1,0,0,1,0,-1,1,0,28500,false
1121822,,bse_fo,SO,MFSL,MFSL26NOV1400CE,CE,MFSL26NOV261400.00CE,,500271,,,MFSL26NOV1400CE,,,5,400,1795717799,1,2,140000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,400,0,27260,9680,1,1,1,0,0,1,0,-1,1,0,32000,false
863161,,bse_fo,IO,FOCIT,FOCIT26SEP31700CE,CE,FOCIT24SEP2631700.00CE,,75,,,FOCIT26SEP31700CE,,,5,45,1790274599,1,2,3.17e+06,BSE,IO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Cash,,0,1,0.00,45,0,487400,252100,1,1,1,0,0,1,0,-1,1,0,1350,false
839599,,bse_fo,IO,SENSEX,SENSEX26SEP77300PE,PE,SENSEX24SEP2677300.00PE,,1,,,SENSEX26SEP77300PE,,,5,20,1790274599,1,2,7.73e+06,BSE,IO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Cash,,0,1,0.00,20,1140,503625,31590,1,1,1,0,0,1,0,-1,1,0,1000,false
846830,,bse_fo,SO,RELIANCE,RELIANCE26SEP1270PE,PE,RELIANCE24SEP261270.00PE,,500325,,,RELIANCE26SEP1270PE,,,5,500,1790274599,1,2,127000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,500,0,7775,5,1,1,1,0,0,1,0,-1,1,0,10000,false
847630,,bse_fo,SO,LTM,LTM26SEP3400PE,PE,LTM24SEP263400.00PE,,540005,,,LTM26SEP3400PE,,,5,150,1790274599,1,2,340000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,150,0,2005,5,1,1,1,0,0,1,0,-1,1,0,4500,false
862286,,bse_fo,SO,VBL,VBL26OCT520PE,PE,VBL29OCT26520.00PE,,540180,,,VBL26OCT520PE,,,5,1275,1793298599,1,2,52000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,1275,0,13195,7120,1,1,1,0,0,1,0,-1,1,0,100000000,false
1133526,,bse_fo,SO,ADANIENSOL,ADANIENSOL26SEP1220PE,PE,ADANIENSOL24SEP261220.00PE,,539254,,,ADANIENSOL26SEP1220PE,,,5,675,1790274599,1,2,122000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,675,0,2455,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
851284,,bse_fo,SO,TIINDIA,TIINDIA26SEP2750PE,PE,TIINDIA24SEP262750.00PE,,540762,,,TIINDIA26SEP2750PE,,,5,200,1790274599,1,2,275000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,200,0,33795,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
1133004,,bse_fo,SO,ADANIENSOL,ADANIENSOL26SEP1220CE,CE,ADANIENSOL24SEP261220.00CE,,539254,,,ADANIENSOL26SEP1220CE,,,5,675,1790274599,1,2,122000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,675,0,31165,2525,1,1,1,0,0,1,0,-1,1,0,100000000,false
862215,,bse_fo,SO,DMART,DMART26OCT4200PE,PE,DMART29OCT264200.00PE,,540376,,,DMART26OCT4200PE,,,5,150,1793298599,1,2,420000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,150,0,67820,27465,1,1,1,0,0,1,0,-1,1,0,100000000,false
862188,,bse_fo,IO,SENSEX,SENSEX26OCT83400CE,CE,SENSEX29OCT2683400.00CE,,1,,,SENSEX26OCT83400CE,,,5,20,1793298599,1,2,8.34e+06,BSE,IO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Cash,,0,1,0.00,20,0,8115,5,1,1,1,0,0,1,0,-1,1,0,1000,false
889504,,bse_fo,SO,COFORGE,COFORGE26OCT2020CE,CE,COFORGE29OCT262020.00CE,,532541,,,COFORGE26OCT2020CE,,,5,475,1793298599,1,2,202000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,475,0,7540,5,1,1,1,0,0,1,0,-1,1,0,6000,false
1107236,,bse_fo,SO,PHOENIXLTD,PHOENIXLTD26NOV1840PE,PE,PHOENIXLTD26NOV261840.00PE,,503100,,,PHOENIXLTD26NOV1840PE,,,5,350,1795717799,1,2,184000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,350,0,13425,2075,1,1,1,0,0,1,0,-1,1,0,100000000,false
1111750,,bse_fo,IO,BANKEX,BANKEX26NOV62200CE,CE,BANKEX26NOV2662200.00CE,,12,,,BANKEX26NOV62200CE,,,5,30,1795717799,1,2,6.22e+06,BSE,IO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Cash,,0,1,0.00,30,0,435410,133950,1,1,1,0,0,1,0,-1,1,0,900,false
845289,,bse_fo,SO,BAJFINANCE,BAJFINANCE26SEP1010PE,PE,BAJFINANCE24SEP261010.00PE,,500034,,,BAJFINANCE26SEP1010PE,,,5,750,1790274599,1,2,101000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,750,0,4510,5,1,1,1,0,0,1,0,-1,1,0,3750,false
1116190,,bse_fo,IO,SENSEX,SENSEX26O1574300CE,CE,SENSEX15OCT2674300.00CE,,1,,,SENSEX26O1574300CE,,,5,20,1792088999,1,2,7.43e+06,BSE,IO,1792088999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1792022400,1792022400,,,,,Cash,,0,1,0.00,20,0,270780,5,1,1,1,0,0,1,0,-1,1,0,1000,false
847256,,bse_fo,SO,HINDALCO,HINDALCO26SEP900CE,CE,HINDALCO24SEP26900.00CE,,500440,,,HINDALCO26SEP900CE,,,5,700,1790274599,1,2,90000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,700,0,15115,1210,1,1,1,0,0,1,0,-1,1,0,56000,false
872345,,bse_fo,SO,TATASTEEL,TATASTEEL26OCT187.5CE,CE,TATASTEEL29OCT26187.50CE,,500470,,,TATASTEEL26OCT187.5CE,,,5,2750,1793298599,1,2,18750,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,2750,0,2590,5,1,1,1,0,0,1,0,-1,1,0,220000,false
852921,,bse_fo,SO,ADANIGREEN,ADANIGREEN26SEP1360CE,CE,ADANIGREEN24SEP261360.00CE,,541450,,,ADANIGREEN26SEP1360CE,,,5,600,1790274599,1,2,136000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,600,0,3335,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
1100628,,bse_fo,SO,TATAPOWER,TATAPOWER26OCT330CE,CE,TATAPOWER29OCT26330.00CE,,500400,,,TATAPOWER26OCT330CE,,,5,1450,1793298599,1,2,33000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,1450,0,6275,2220,1,1,1,0,0,1,0,-1,1,0,101250,false
1114086,,bse_fo,SO,APOLLOHOSP,APOLLOHOSP26NOV9500CE,CE,APOLLOHOSP26NOV269500.00CE,,508869,,,APOLLOHOSP26NOV9500CE,,,5,125,1795717799,1,2,950000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,125,0,20755,5,1,1,1,0,0,1,0,-1,1,0,5000,false
881678,,bse_fo,SO,ONGC,ONGC26OCT222.5CE,CE,ONGC29OCT26222.50CE,,500312,,,ONGC26OCT222.5CE,,,5,2250,1793298599,1,2,22250,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,2250,0,3560,5,1,1,1,0,0,1,0,-1,1,0,154000,false
862540,,bse_fo,SO,MOTILALOFS,MOTILALOFS26OCT980CE,CE,MOTILALOFS29OCT26980.00CE,,532892,,,MOTILALOFS26OCT980CE,,,5,775,1793298599,1,2,98000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,775,0,12200,380,1,1,1,0,0,1,0,-1,1,0,100000000,false
889946,,bse_fo,SO,BAJAJ-AUTO,BAJAJ-AUTO26OCT12600CE,CE,BAJAJ-AUTO29OCT2612600.00CE,,532977,,,BAJAJ-AUTO26OCT12600CE,,,5,75,1793298599,1,2,1.26e+06,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,75,0,23960,5,1,1,1,0,0,1,0,-1,1,0,5000,false
1113322,,bse_fo,SO,BDL,BDL26NOV1300CE,CE,BDL26NOV261300.00CE,,541143,,,BDL26NOV1300CE,,,5,425,1795717799,1,2,130000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,425,0,7295,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
1111056,,bse_fo,IO,BANKEX,BANKEX26NOV66600CE,CE,BANKEX26NOV2666600.00CE,,12,,,BANKEX26NOV66600CE,,,5,30,1795717799,1,2,6.66e+06,BSE,IO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Cash,,0,1,0.00,30,0,158450,15260,1,1,1,0,0,1,0,-1,1,0,900,false
846678,,bse_fo,SO,SBILIFE,SBILIFE26SEP1660PE,PE,SBILIFE24SEP261660.00PE,,540719,,,SBILIFE26SEP1660PE,,,5,375,1790274599,1,2,166000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,375,0,2255,5,1,1,1,0,0,1,0,-1,1,0,22500,false
1111746,,bse_fo,SO,TVSMOTOR,TVSMOTOR26NOV4600CE,CE,TVSMOTOR26NOV264600.00CE,,532343,,,TVSMOTOR26NOV4600CE,,,5,175,1795717799,1,2,460000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,175,0,13965,5,1,1,1,0,0,1,0,-1,1,0,21000,false
885316,,bse_fo,SO,VEDL,VEDL26OCT315CE,CE,VEDL29OCT26315.00CE,,500295,,,VEDL26OCT315CE,,,5,1150,1793298599,1,2,31500,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,1150,0,2160,5,1,1,1,0,0,1,0,-1,1,0,80000,false
884259,,bse_fo,SO,TITAN,TITAN26OCT5350CE,CE,TITAN29OCT265350.00CE,,500114,,,TITAN26OCT5350CE,,,5,175,1793298599,1,2,535000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,175,0,7825,5,1,1,1,0,0,1,0,-1,1,0,11250,false
1101132,,bse_fo,SO,ETERNAL,ETERNAL26NOV350CE,CE,ETERNAL26NOV26350.00CE,,543320,,,ETERNAL26NOV350CE,,,5,2425,1795717799,1,2,35000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,2425,0,3350,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
1126894,,bse_fo,IO,FOCIT,FOCIT26OCT29700PE,PE,FOCIT29OCT2629700.00PE,,75,,,FOCIT26OCT29700PE,,,5,45,1793298599,1,2,2.97e+06,BSE,IO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Cash,,1,1,0.00,45,0,2005,1065,1,1,1,0,0,1,0,-1,1,0,1350,false
845415,,bse_fo,SO,CUMMINSIND,CUMMINSIND26SEP5400PE,PE,CUMMINSIND24SEP265400.00PE,,500480,,,CUMMINSIND26SEP5400PE,,,5,200,1790274599,1,2,540000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,200,0,71870,3640,1,1,1,0,0,1,0,-1,1,0,18000,false
847975,,bse_fo,SO,APOLLOHOSP,APOLLOHOSP26SEP8800CE,CE,APOLLOHOSP24SEP268800.00CE,,508869,,,APOLLOHOSP26SEP8800CE,,,5,125,1790274599,1,2,880000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,125,0,27650,5,1,1,1,0,0,1,0,-1,1,0,5000,false
1103534,,bse_fo,SO,HDFCLIFE,HDFCLIFE26NOV550PE,PE,HDFCLIFE26NOV26550.00PE,,540777,,,HDFCLIFE26NOV550PE,,,5,1100,1795717799,1,2,55000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,1100,0,4120,120,1,1,1,0,0,1,0,-1,1,0,44000,false
883680,,bse_fo,SO,MCX,MCX26OCT2250PE,PE,MCX29OCT262250.00PE,,534091,,,MCX26OCT2250PE,,,5,225,1793298599,1,2,225000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,225,0,2115,5,1,1,1,0,0,1,0,-1,1,0,16000,false
862717,,bse_fo,SO,ADANIPORTS,ADANIPORTS26OCT1620CE,CE,ADANIPORTS29OCT261620.00CE,,532921,,,ADANIPORTS26OCT1620CE,,,5,475,1793298599,1,2,162000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,475,0,25440,5010,1,1,1,0,0,1,0,-1,1,0,32000,false
881048,,bse_fo,SO,AMBUJACEM,AMBUJACEM26OCT395PE,PE,AMBUJACEM29OCT26395.00PE,,500425,,,AMBUJACEM26OCT395PE,,,5,1200,1793298599,1,2,39500,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,1200,0,4235,235,1,1,1,0,0,1,0,-1,1,0,54000,false
1102255,,bse_fo,SO,JIOFIN,JIOFIN26NOV255CE,CE,JIOFIN26NOV26255.00CE,,543940,,,JIOFIN26NOV255CE,,,5,2350,1795717799,1,2,25500,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,2350,0,2575,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
1101047,,bse_fo,SO,JIOFIN,JIOFIN26NOV242.5CE,CE,JIOFIN26NOV26242.50CE,,543940,,,JIOFIN26NOV242.5CE,,,5,2350,1795717799,1,2,24250,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,2350,0,1475,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
851692,,bse_fo,SO,RADICO,RADICO26SEP3950PE,PE,RADICO24SEP263950.00PE,,532497,,,RADICO26SEP3950PE,,,5,150,1790274599,1,2,395000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,150,0,2805,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
882874,,bse_fo,SO,LICHSGFIN,LICHSGFIN26OCT440PE,PE,LICHSGFIN29OCT26440.00PE,,500253,,,LICHSGFIN26OCT440PE,,,5,1000,1793298599,1,2,44000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,1000,0,2040,5,1,1,1,0,0,1,0,-1,1,0,60000,false
847366,,bse_fo,SO,CIPLA,CIPLA26SEP1420CE,CE,CIPLA24SEP261420.00CE,,500087,,,CIPLA26SEP1420CE,,,5,425,1790274599,1,2,142000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,425,0,2460,5,1,1,1,0,0,1,0,-1,1,0,26000,false
850723,,bse_fo,SO,IOC,IOC26SEP132.5PE,PE,IOC24SEP26132.50PE,,530965,,,IOC26SEP132.5PE,,,5,4875,1790274599,1,2,13250,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,4875,0,2105,5,1,1,1,0,0,1,0,-1,1,0,292500,false
866568,,bse_fo,SO,MAXHEALTH,MAXHEALTH26OCT1110CE,CE,MAXHEALTH29OCT261110.00CE,,543220,,,MAXHEALTH26OCT1110CE,,,5,525,1793298599,1,2,111000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,525,0,4300,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
858418,,bse_fo,SO,OFSS,OFSS26SEP12500CE,CE,OFSS24SEP2612500.00CE,,532466,,,OFSS26SEP12500CE,,,5,100,1790274599,1,2,1.25e+06,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,100,0,16110,5,1,1,1,0,0,1,0,-1,1,0,8000,false
877836,,bse_fo,SO,DLF,DLF26OCT640PE,PE,DLF29OCT26640.00PE,,532868,,,DLF26OCT640PE,,,5,950,1793298599,1,2,64000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,950,0,4670,5,1,1,1,0,0,1,0,-1,1,0,49500,false
845091,,bse_fo,SF,ANGELONE,ANGELONE26SEPFUT,XX,ANGELONE24SEP26FUT,,543235,,,ANGELONE26SEPFUT,,,5,2500,1790274599,1,2,0,BSE,SF,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,2500,0,32480,26575,1,1,1,0,0,1,0,-1,1,0,100000000,false
864092,,bse_fo,SO,RADICO,RADICO26OCT4350CE,CE,RADICO29OCT264350.00CE,,532497,,,RADICO26OCT4350CE,,,5,150,1793298599,1,2,435000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,150,0,42485,1060,1,1,1,0,0,1,0,-1,1,0,100000000,false
1103398,,bse_fo,SO,JSWENERGY,JSWENERGY26NOV610PE,PE,JSWENERGY26NOV26610.00PE,,533148,,,JSWENERGY26NOV610PE,,,5,1075,1795717799,1,2,61000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,1075,0,13020,6310,1,1,1,0,0,1,0,-1,1,0,100000000,false
843413,,bse_fo,SO,NMDC,NMDC26SEP83PE,PE,NMDC24SEP2683.00PE,,526371,,,NMDC26SEP83PE,,,5,6750,1790274599,1,2,8300,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,6750,0,2235,5,1,1,1,0,0,1,0,-1,1,0,225000,false
881935,,bse_fo,SO,DIVISLAB,DIVISLAB26OCT9000CE,CE,DIVISLAB29OCT269000.00CE,,532488,,,DIVISLAB26OCT9000CE,,,5,100,1793298599,1,2,900000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,100,0,95595,12285,1,1,1,0,0,1,0,-1,1,0,8000,false
1119071,,bse_fo,IO,SENSEX,SENSEX26O1584200PE,PE,SENSEX15OCT2684200.00PE,,1,,,SENSEX26O1584200PE,,,5,20,1792088999,1,2,8.42e+06,BSE,IO,1792088999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1792022400,1792022400,,,,,Cash,,1,1,0.00,20,0,1.19935e+06,706920,1,1,1,0,0,1,0,-1,1,0,1000,false
842855,,bse_fo,SO,MARICO,MARICO26SEP820PE,PE,MARICO24SEP26820.00PE,,531642,,,MARICO26SEP820PE,,,5,1200,1790274599,1,2,82000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,1200,0,3210,5,1,1,1,0,0,1,0,-1,1,0,48000,false
884982,,bse_fo,SO,GMRAIRPORT,GMRAIRPORT26OCT115PE,PE,GMRAIRPORT29OCT26115.00PE,,532754,,,GMRAIRPORT26OCT115PE,,,5,6975,1793298599,1,2,11500,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,6975,0,3960,5,1,1,1,0,0,1,0,-1,1,0,675000,false
1102197,,bse_fo,IO,SENSEX,SENSEX26O1572600CE,CE,SENSEX15OCT2672600.00CE,,1,,,SENSEX26O1572600CE,,,5,20,1792088999,1,2,7.26e+06,BSE,IO,1792088999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1792022400,1792022400,,,,,Cash,,0,1,0.00,20,0,428040,49130,1,1,1,0,0,1,0,-1,1,0,1000,false
863807,,bse_fo,SO,PAGEIND,PAGEIND26OCT37500PE,PE,PAGEIND29OCT2637500.00PE,,532827,,,PAGEIND26OCT37500PE,,,5,20,1793298599,1,2,3.75e+06,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,20,0,415975,114995,1,1,1,0,0,1,0,-1,1,0,600,false
1127285,,bse_fo,SO,HAL,HAL26NOV5350PE,PE,HAL26NOV265350.00PE,,541154,,,HAL26NOV5350PE,,,5,150,1795717799,1,2,535000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,150,0,83815,33965,1,1,1,0,0,1,0,-1,1,0,9000,false
862268,,bse_fo,SO,UNIONBANK,UNIONBANK26OCT182.5PE,PE,UNIONBANK29OCT26182.50PE,,532477,,,UNIONBANK26OCT182.5PE,,,5,4425,1793298599,1,2,18250,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,4425,0,3130,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
